 --------------------------------------------------
 Mach Number =   0.29999999999999999     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -90.000000000000000      -0.12445152519077964       -8.0659785922424270        1.5446368213433301     
  -89.000000000000000       -8.3161155166247183E-002  -8.0766853749871785        1.5440189183815478     
  -87.999999999999986       -4.2421898416059714E-002  -8.0877353144850943        1.5424447347117112     
  -87.000000000000000       -2.0473108910797080E-003  -8.0992785575833359        1.5399145395123648     
  -86.000000000000000        3.8149732384106134E-002  -8.1114594771415902        1.5364296182110222     
  -85.000000000000000        7.8355913172055869E-002  -8.1244187397575303        1.5319922590475035     
  -84.000000000000000       0.11875662511254940       -8.1382956466482828        1.5266057376639257     
  -83.000000000000014       0.15953545319134319       -8.1532307228177281        1.5202742997218333     
  -82.000000000000000       0.20087402342717092       -8.1693685220001857        1.5130031415544045     
  -81.000000000000000       0.24295226884048479       -8.1868606060279010        1.5047983888706278     
  -80.000000000000000       0.28594915735972637       -8.2058686470097975        1.4956670735386695     
  -79.000000000000000       0.33004392606618693       -8.2265675887995666        1.4856171084879326     
  -78.000000000000000       0.37541786378814190       -8.2491487904177880        1.4746572607835733     
  -77.000000000000014       0.42225668016332923       -8.2738230581190404        1.4627971229440111     
  -76.000000000000000       0.47075349342366524       -8.3008234544081692        1.4500470825914378     
  -75.000000000000014       0.52111246072987694       -8.3304077513027224        1.4364182905481169     
  -74.000000000000000       0.57355306316904309       -8.3628603713728733        1.4219226275176293     
  -73.000000000000000       0.62831504164410090       -8.3984936335686697        1.4065726695208700     
  -72.000000000000000       0.68566395878980069       -8.4376480917768433        1.3903816522919952     
  -71.000000000000000       0.74589733454200735       -8.4806917229648171        1.3733634348803649     
  -70.000000000000000       0.80935126773005650       -8.5280176896450897        1.3555324627514944     
  -68.999999999999986       0.87640741163791758       -8.5800403698253884        1.3369037307338847     
  -68.000000000000000       0.94750011649232624       -8.6371893190110356        1.3174927462201214     
  -66.999999999999986        1.0231234850759030       -8.6999008066530035        1.2973154931006867     
  -66.000000000000000        1.1038380083559123       -8.7686065584197141        1.2763883969882273     
  -65.000000000000000        1.1902763561892127       -8.8437193420383284        1.2547282923795871     
  -64.000000000000000        1.2831477951089967       -8.9256150660523659        1.2323523925031716     
  -63.000000000000000        1.3832405941162058       -9.0146111271487825        1.2092782627110261     
  -62.000000000000000        1.4914216661154052       -9.1109408535332754        1.1855237983985107     
  -61.000000000000000        1.6086325864219353       -9.2147240606713101        1.1611072085697753     
  -59.999999999999993        1.7358810441111379       -9.3259339725153652        1.1360470063137553     
  -59.000000000000000        1.8742267351479529       -9.4443610745831492        1.1103620076119922     
  -58.000000000000000        2.0247607213468730       -9.5695748582121443        1.0840713400639621     
  -57.000000000000000        2.1885773834741626       -9.7008848825361884        1.0571944632844334     
  -56.000000000000000        2.3667383194635914       -9.8373031039563426        1.0297512028955218     
  -55.000000000000000        2.5602279073363703       -9.9775099669969478        1.0017618001964310     
  -54.000000000000000        2.7699007872091519       -10.119827260394688       0.97324697973675733     
  -53.000000000000000        2.9964222230949593       -10.262201142341510       0.94422803713159964     
  -52.000000000000007        3.2402031648866561       -10.402198935893946       0.91472694952214728     
  -51.000000000000000        3.5013327939666361       -10.537023188069938       0.88476651108273208     
  -50.000000000000000        3.7795123148800229       -10.663545979343663       0.85437049587862335     
  -49.000000000000000        4.0739946256886261       -10.778365497574624       0.82356385015675648     
  -48.000000000000000        4.3835351077109426       -10.877885438113163       0.79237291576729363     
  -47.000000000000000        4.7063589589490764       -10.958415921663036       0.76082568582526977     
  -46.000000000000000        5.0401501125764545       -11.016292484434510       0.72895209288232188     
  -45.000000000000000        5.3820657463929642       -11.048007528651471       0.69678432874001661     
  -43.999999999999993        5.7287787052911927       -11.050346725048200       0.66435719355071865     
  -43.000000000000000        6.0765479433907679       -11.020521547684069       0.63170846997752872     
  -42.000000000000000        6.4213145763634571       -10.956288664431970       0.59887931589182442     
  -41.000000000000000        6.7588186362222604       -10.856047464249723       0.56591466636768450     
  -40.000000000000000        7.0847294951088875       -10.718908579144690       0.53286363261129166     
  -39.000000000000000        7.3947814942097176       -10.544728686802511       0.49977988201060308     
  -38.000000000000000        7.6849058026021373       -10.334109842281462       0.46672197983550584     
  -37.000000000000000        7.9513500146886082       -10.088364676625067       0.43375366946331922     
  -36.000000000000000        8.1907783863579677       -9.8094515987359028       0.40094406463341997     
  -35.000000000000000        8.4003476788920981       -9.4998862958383938       0.36836772451865629     
  -34.000000000000000        8.5777560045838097       -9.1626371281508856       0.33610458078999123     
  -33.000000000000000        8.7212645038799295       -8.8010123916519820       0.30423968585198047     
  -32.000000000000000        8.8296938265185396       -8.4185469620936004       0.27286275356474199     
  -31.000000000000000        8.9023990229391821       -8.0188947251884510       0.24206746852373501     
  -29.999999999999996        8.9392274716586453       -7.6057316896734140       0.21195054769848959     
  -29.000000000000000        8.9404648738327808       -7.1826730228745559       0.18261054907424631     
  -28.000000000000000        8.9067742211963612       -6.7532056564727974       0.15414643572259251     
  -27.000000000000000        8.8391321213151119       -6.3206367365713447       0.12665591988377575     
  -26.000000000000004        8.7387660948387911       -5.8880571227895517       0.10023362917771887     
  -25.000000000000000        8.6070955837171219       -5.4583184014178387        7.4969154563389401E-002
  -24.000000000000000        8.4456785408598432       -5.0340214473503169        5.0945055409686163E-002
  -23.000000000000000        8.2561646900737795       -4.6175143996025270        2.8234909155512005E-002
  -21.999999999999996        8.0402558961020176       -4.2108979438159686        6.9014997525873936E-003
  -21.000000000000000        7.7996735855445047       -3.8160359595034050       -1.3004760989569156E-002
  -20.000000000000000        7.5361328067213078       -3.4345698341606155       -3.1447092649718233E-002
  -19.000000000000000        7.2513222932727537       -3.0679350260130134       -4.8403214586781033E-002
  -18.000000000000000        6.9468897789710091       -2.7173787393455573       -6.3865773538876694E-002
  -17.000000000000000        6.6244317746833588       -2.3839778394704534       -7.7842306597996555E-002
  -16.000000000000000        6.2854870391152797       -2.0686563660277799       -9.0354743972788851E-002
  -14.999999999999998        5.9315330327059916       -1.7722021980851916      -0.10143848358556737     
  -14.000000000000000        5.5639847227756061       -1.4952825818540876      -0.11114109392951099     
  -13.000000000000002        5.1841951957173817       -1.2384583542752772      -0.11952072056351490     
  -12.000000000000000        4.7934576202803250       -1.0021967874095687      -0.12664428371395614     
  -10.999999999999998        4.3930081893503319      -0.78688304432596534      -0.13258555913467607     
  -10.000000000000000        3.9840297429531040      -0.59283028184995123      -0.13742323196795056     
  -9.0000000000000000        3.5676558409768298      -0.42028846357533134      -0.14123900489509597     
  -8.0000000000000000        3.1449751099973722      -0.26945196183794490      -0.14411582890421906     
  -7.0000000000000000        2.7170357349632757      -0.14046603313839134      -0.14613630929898183     
  -6.0000000000000000        2.2848500041607118       -3.3432250394921564E-002 -0.14738132286455088     
  -5.0000000000000000        1.8493988458267663        5.1587030550990336E-002 -0.14792886590846863     
  -4.0000000000000000        1.4116363180576268       0.11456510201186289      -0.14785313836716119     
  -3.0000000000000000       0.97249403126436829       0.15550817635631844      -0.14722385707312394     
  -2.0000000000000000       0.53288549525684836       0.17445345470258375      -0.14610578198387331     
  -1.0000000000000000        9.3710391847160471E-002  0.17146796182590460      -0.14455843271996255     
   0.0000000000000000      -0.34414122072466735       0.14664813048285236      -0.14263596893411506     
   1.0000000000000000      -0.77986751498001594       0.10011801874349395      -0.14048297879689517     
   2.0000000000000000       -1.2126747778484885        3.2023271667981565E-002 -0.13820558017912574     
   3.0000000000000000       -1.6416973538516026       -5.7462867579989758E-002 -0.13579886905116326     
   4.0000000000000000       -2.0660765771482028      -0.16813677282098560      -0.13326109120885921     
   5.0000000000000000       -2.4849572452573856      -0.29976297815265862      -0.13059317335111501     
   6.0000000000000000       -2.8974843808396016      -0.45207204924830674      -0.12779829987505087     
   7.0000000000000000       -3.3028002800629173      -0.62475777802628296      -0.12488153976835259     
   8.0000000000000000       -3.7000418557706056      -0.81747368859229852      -0.12184952562227241     
   9.0000000000000000       -4.0883382949329201       -1.0298288369909478      -0.11871018499296329     
   10.000000000000000       -4.4668090627960133       -1.2613828844971133      -0.11547252304198263     
   10.999999999999998       -4.8345623008263860       -1.5116404245547048      -0.11214645451636307     
   12.000000000000000       -5.1906936820536824       -1.7800445478394200      -0.10874268260920233     
   13.000000000000002       -5.5342858057313338       -2.0659696393058664      -0.10527262200068763     
   14.000000000000000       -5.8644082332293985       -2.3687134167277946      -0.10174836335038170     
   14.999999999999998       -6.1801182884170736       -2.6874882436342618       -9.8182676635843458E-002
   16.000000000000000       -6.4804627678681559       -3.0214117823734816       -9.4589050959750509E-002
   17.000000000000000       -6.7644807280245232       -3.3694970971372125       -9.0981768734866311E-002
   18.000000000000000       -7.0312075364596760       -3.7306423740222594       -8.7376012467371950E-002
   19.000000000000000       -7.2796803904280765       -4.1036204973026580       -8.3788002663578359E-002
   20.000000000000000       -7.5089455150194953       -4.4870688092934703       -8.0235165656163565E-002
   21.000000000000000       -7.7180672516322497       -4.8794794858880977       -7.6736330359735996E-002
   21.999999999999996       -7.9061392303789280       -5.2791910799865081       -7.3311953098851135E-002
   23.000000000000000       -8.0722977818346813       -5.6843819173835906       -6.9984369681804548E-002
   24.000000000000000       -8.2157376780181917       -6.0930661680246958       -6.6778073796789378E-002
   25.000000000000000       -8.3357301933638954       -6.5030935497050280       -6.3720020557782198E-002
   26.000000000000004       -8.4316433381866815       -6.9121537363638845       -6.0839953597916711E-002
   27.000000000000000       -8.5029639363160445       -7.3177866188466041       -5.8170753467765159E-002
   28.000000000000000       -8.5493209955460276       -7.7173995768332251       -5.5748804212339860E-002
   29.000000000000000       -8.5705095605718125       -8.1082928367961831       -5.3614373839941672E-002
   29.999999999999996       -8.5665139575624423       -8.4876937808830100       -5.1812002924849804E-002
   31.000000000000000       -8.5375290619251381       -8.8528007067440058       -5.0390893774013935E-002
   32.000000000000000       -8.4839779816698098       -9.2008359988617556       -4.9405290412208834E-002
   33.000000000000000       -8.4065243937703720       -9.5291079554602174       -4.8914837089883645E-002
   34.000000000000000       -8.3060777522638940       -9.8350796453017182       -4.8984900102206408E-002
   35.000000000000000       -8.1837897561653605       -10.116442203288855       -4.9686834464269775E-002
   36.000000000000000       -8.0410408629904371       -10.371189008386860       -5.1098173493274904E-002
   37.000000000000000       -7.8794162756854842       -10.597686352623606       -5.3302715732732910E-002
   38.000000000000000       -7.7006716951354939       -10.794735659009673       -5.6390480110118206E-002
   39.000000000000000       -7.5066901476343979       -10.961622191777384       -6.0457497019010771E-002
   40.000000000000000       -7.2994322480028240       -11.098145644558819       -6.5605400517568399E-002
   41.000000000000000       -7.0808831868093192       -11.204629043756830       -7.1940785486142328E-002
   42.000000000000000       -6.8530003618515902       -11.281904021466831       -7.9574293922484662E-002
   43.000000000000000       -6.6176657572830768       -11.331272541043491       -8.8619397173754721E-002
   43.999999999999993       -6.3766468154166240       -11.354447346185555       -9.9190846438551056E-002
   45.000000000000000       -6.1315686451257694       -11.353475437999712      -0.11140277291400370     
   46.000000000000000       -5.8838990725769520       -11.330650449481046      -0.12536643198731476     
   47.000000000000000       -5.6349464666840312       -11.288420634797044      -0.14118760312326026     
   48.000000000000000       -5.3858687243839745       -11.229299196039419      -0.15896367846892187     
   49.000000000000000       -5.1376905444874099       -11.155782859395243      -0.17878049809103982     
   50.000000000000000       -4.8913253623652446       -11.070283157976030      -0.20070901699624644     
   51.000000000000000       -4.6475981670780113       -10.975073055242792      -0.22480191682890835     
   52.000000000000007       -4.4072658600235819       -10.872249665484519      -0.25109030094151985     
   53.000000000000000       -4.1710327090395243       -10.763712181198851      -0.27958063244889353     
   54.000000000000000       -3.9395595980711406       -10.651152903240565      -0.31025208774923996     
   55.000000000000000       -3.7134669409637775       -10.536058579409582      -0.34305449982920144     
   56.000000000000000       -3.4933321182505224       -10.419719073594177      -0.37790705411515418     
   57.000000000000000       -3.2796829736324531       -10.303240611200549      -0.41469787347494247     
   58.000000000000000       -3.0729892197823876       -10.187561334040206      -0.45328458855347536     
   59.000000000000000       -2.8736535750119407       -10.073467500541273      -0.49349593707814671     
   59.999999999999993       -2.6820041620226251       -9.9616092608799889      -0.53513437500118988     
   61.000000000000000       -2.4982892529261718       -9.8525154375429693      -0.57797961869387138     
   62.000000000000000       -2.3226749465087360       -9.7466071092280391      -0.62179297701562597     
   63.000000000000000       -2.1552459004976523       -9.6442100253995218      -0.66632228107068214     
   64.000000000000000       -1.9960088702705896       -9.5455659901678356      -0.71130718305045326     
   65.000000000000000       -1.8448985525023698       -9.4508433793674609      -0.75648457728329743     
   66.000000000000000       -1.7017850986934648       -9.3601469274868947      -0.80159389784246604     
   66.999999999999986       -1.5664826329180048       -9.2735268703807243      -0.84638206685812334     
   68.000000000000000       -1.4387581548908628       -9.1909874764788100      -0.89060790303545245     
   68.999999999999986       -1.3183403058359544       -9.1124949561856674      -0.93404584628444087     
   70.000000000000000       -1.2049275955111982       -9.0379847119573622      -0.97648890653625497     
   71.000000000000000       -1.0981958141998174       -8.9673678806903627       -1.0177507974792170     
   72.000000000000000      -0.99780446963710046       -8.9005371230263624       -1.0576672644890903     
   73.000000000000000      -0.90340218748305323       -8.8373716270537201       -1.0960966569828177     
   74.000000000000000      -0.81463109146011647       -8.7777413125527382       -1.1329198266751790     
   75.000000000000014      -0.73113023538936972       -8.7215102427871827       -1.1680394539894312     
   76.000000000000000      -0.65253819596231233       -8.6685392711292319       -1.2013789155433665     
   77.000000000000014      -0.57849495521308103       -8.6186879676663946       -1.2328808074330346     
   78.000000000000000      -0.50864320875442648       -8.5718158853370063       -1.2625052337200433     
   79.000000000000000      -0.44262923327467668       -8.5277832356791361       -1.2902279590552497     
   80.000000000000000      -0.38010343755996129       -8.4864510510220992       -1.3160385106576924     
   81.000000000000000      -0.32072070789886986       -8.4476809132566260       -1.3399382996074383     
   82.000000000000000      -0.26414064311004909       -8.4113343297036387       -1.3619388159775401     
   83.000000000000014      -0.21002775807027346       -8.3772718346345965       -1.3820599377402918     
   84.000000000000000      -0.15805171854461927       -8.3453518912344578       -1.4003283803095110     
   85.000000000000000      -0.10788765501535125       -8.3154296637531910       -1.4167763023985325     
   86.000000000000000       -5.9216589477720689E-002  -8.2873557236939934       -1.4314400747180880     
   87.000000000000000       -1.1725997028160727E-002  -8.2609747474948687       -1.4443592108686654     
   87.999999999999986        3.4889486427838824E-002  -8.2361242565524950       -1.4555754544395656     
   89.000000000000000        8.0927207906834150E-002  -8.2126334438259594       -1.4651320125849177     
   90.000000000000000       0.12667549744624110       -8.1903221247943048       -1.4730729239484519     
   91.000000000000000       0.17241253548197927       -8.1689998443320562       -1.4794425474950197     
   92.000000000000000       0.21840510315439271       -8.1484651651778410       -1.4842851583352621     
   92.999999999999986       0.26490723483241158       -8.1285051581430317       -1.4876446367850993     
   94.000000000000000       0.31215879482839959       -8.1088951090569967       -1.4895642375005567     
   95.000000000000000       0.36038400213065008       -8.0893984526791396       -1.4900864264206450     
   96.000000000000000       0.40978992812314186       -8.0697669394174572       -1.4892527743173885     
   97.000000000000000       0.46056499279793262       -8.0497410366689781       -1.4871038969015125     
   98.000000000000000       0.51287748498284857       -8.0290505629230822       -1.4836794325973528     
   99.000000000000014       0.56687413168582212       -8.0074155494288597       -1.4790180502337353     
   100.00000000000000       0.62267874086362018       -7.9845473212060778       -1.4731574799671101     
   101.00000000000000       0.68039094081518103       -7.9601497864602297       -1.4661345617396007     
   102.00000000000000       0.74008503802779524       -7.9339209210327972       -1.4579853064677215     
   103.00000000000000       0.80180901371077828       -7.9055544323642426       -1.4487449659539042     
   104.00000000000001       0.86558367747438980       -7.8747415855597547       -1.4384481082138472     
   105.00000000000000       0.93140199468247264       -7.8411731725168607       -1.4271286955228391     
   106.00000000000000       0.99922860195720531       -7.8045416036904491       -1.4148201630098034     
   107.00000000000000        1.0689995231671385       -7.7645431009287433       -1.4015554960765881     
   108.00000000000000        1.1406220960112281       -7.7208799689060008       -1.3873673052999231     
   108.99999999999999        1.2139751170422430       -7.6732629219988100       -1.3722878977924180     
   110.00000000000000        1.2889092106741624       -7.6214134429965688       -1.3563493442646068     
   111.00000000000000        1.3652474254089186       -7.5650661497988425       -1.3395835412495383     
   112.00000000000000        1.4427860582156649       -7.5039711462250382       -1.3220222681311462     
   113.00000000000000        1.5212957057195557       -7.4378963332418913       -1.3036972387636454     
   114.00000000000000        1.6005225386214901       -7.3666296572923455       -1.2846401475864595     
   114.99999999999999        1.6801897935928518       -7.2899812729808264       -1.2648827102324447     
   116.00000000000000        1.7599994747844916       -7.2077855981255592       -1.2444566987002481     
   117.00000000000000        1.8396342550713305       -7.1199032401208502       -1.2233939712180282     
   118.00000000000000        1.9187595652371396       -7.0262227736504483       -1.2017264969683208     
   119.00000000000000        1.9970258575012130       -6.9266623510501351       -1.1794863758751333     
   119.99999999999999        2.0740710281117960       -6.8211711280182925       -1.1567058536763777     
   121.00000000000000        2.1495229821909274       -6.7097304889106724       -1.1334173325193677     
   122.00000000000000        2.2230023226235147       -6.5923550575131191       -1.1096533773257973     
   123.00000000000001        2.2941251435473786       -6.4690934809528784       -1.0854467181764884     
   124.00000000000000        2.3625059079301476       -6.3400289762719275       -1.0608302489664760     
   124.99999999999999        2.4277603878200811       -6.2052796311268441       -1.0358370225782993     
   126.00000000000000        2.4895086451354058       -6.0649984520892302       -1.0105002428165799     
   127.00000000000003        2.5473780303183235       -5.9193731560775653      -0.98485325334056062     
   128.00000000000000        2.6010061758245442       -5.7686257025451644      -0.95892952382361119     
   129.00000000000000        2.6500439612525701       -5.6130115661595585      -0.93276263356045286     
   130.00000000000000        2.6941584269380332       -5.4528187518233535      -0.90638625273389339     
   131.00000000000003        2.7330356130454945       -5.2883665559865021      -0.87983412154380081     
   132.00000000000000        2.7663833015837707       -5.1200040802718210      -0.85314002739180606     
   133.00000000000000        2.7939336393444854       -4.9481085054615495      -0.82633778030610583     
   133.99999999999997        2.8154456205148861       -4.7730831358589310      -0.79946118678175848     
   135.00000000000000        2.8307074086380957       -4.5953552259294614      -0.77254402220313145     
   136.00000000000000        2.8395384786788003       -4.4153736029275938      -0.74562000200674750     
   137.00000000000000        2.8417915611924034       -4.2336061009127475      -0.71872275173467115     
   137.99999999999997        2.8373543719822605       -4.0505368231398675      -0.69188577612089297     
   139.00000000000000        2.8261511121478433       -3.8666632512642121      -0.66514242734579265     
   140.00000000000000        2.8081437250718948       -3.6824932211132939      -0.63852587258683557     
   141.00000000000000        2.7833328986457975       -3.4985417859448398      -0.61206906098703817     
   142.00000000000000        2.7517588028843476       -3.3153279891158771      -0.58580469015656778     
   143.00000000000000        2.7135015550129387       -3.1333715689291317      -0.55976517231695422     
   144.00000000000000        2.6686814061113213       -2.9531896190912024      -0.53398260019189214     
   145.00000000000000        2.6174586454523485       -2.7752932287073575      -0.50848871274341834     
   146.00000000000000        2.5600332207635965       -2.6001841260473877      -0.48331486084738018     
   147.00000000000000        2.4966440747528602       -2.4283513504413765      -0.45849197299749123     
   148.00000000000000        2.4275682003543237       -2.2602679766043665      -0.43405052112296288     
   149.00000000000000        2.3531194192586664       -2.0963879154438194      -0.41002048660060469     
   150.00000000000003        2.2736468903684139       -1.9371428149748697      -0.38643132653846296     
   151.00000000000000        2.1895333568556956       -1.7829390843601536      -0.36331194040438919     
   152.00000000000000        2.1011931424765802       -1.6341550633066897      -0.34069063706951258     
   153.00000000000000        2.0090699096995190       -1.4911383580962001      -0.31859510233331612     
   154.00000000000003        1.9136341940207466       -1.3542033644099707      -0.29705236699390097     
   155.00000000000000        1.8153807305527638       -1.2236289958340407      -0.27608877552406119     
   156.00000000000000        1.7148255905699235       -1.0996566355145709      -0.25572995541096261     
   156.99999999999997        1.6125031471661737      -0.98248832687892484      -0.23600078721451107     
   158.00000000000000        1.5089628905120147      -0.87228521766209721      -0.21692537539687445     
   159.00000000000000        1.4047661143801968      -0.76916626969084079      -0.19852701997312361     
   160.00000000000000        1.3004824966362019      -0.67320724499250051      -0.18082818903052497     
   160.99999999999997        1.1966865972465717      -0.58443997682758064      -0.16385049216166306     
   162.00000000000000        1.0939542980468091      -0.50285193220730362      -0.14761465485429334     
   163.00000000000000       0.99285920901694591      -0.42838607036664761      -0.13214049387859497     
   164.00000000000000       0.89396906614037908      -0.36094099953424119      -0.11744689371030902     
   164.99999999999997       0.79784214606227699      -0.30037143218977924      -0.10355178402613890     
   166.00000000000003       0.70502372271969627      -0.24648893684186532       -9.0472118305681679E-002
   167.00000000000000       0.61604259088415070      -0.19906298221366869       -7.8223853572109814E-002
   168.00000000000000       0.53140768114321801      -0.15782226760154425       -6.6821931301799184E-002
   169.00000000000000       0.45160479025036110      -0.12245633109491172       -5.6280259531097596E-002
   170.00000000000000       0.37709344999835115       -9.2617425324436661E-002  -4.6611696186457344E-002
   171.00000000000000       0.30830395682650952       -6.7922648457439047E-002  -3.7828033662187566E-002
   172.00000000000000       0.24563458326082566       -4.7956316300148391E-002  -2.9939984668154236E-002
   173.00000000000000       0.18944899102018348       -3.2272559607203835E-002  -2.2957169367826172E-002
   174.00000000000000       0.14007386420612214       -2.0398129054585729E-002  -1.6888103825158034E-002
   174.99999999999997        9.7796779444209420E-002  -1.1835388815973609E-002  -1.1740189776895654E-002
   175.99999999999997        6.2864328167231809E-002  -6.0654783030128622E-003  -7.5197057450130085E-003
   177.00000000000003        3.5480504441801973E-002  -2.5516204009647654E-003  -4.2317995021030385E-003
   178.00000000000000        1.5805369850527155E-002  -7.4255345897433636E-004  -1.8804819006825683E-003
   179.00000000000000        3.9540049675920279E-003  -7.6063388819239047E-005  -4.6862207551322190E-004
   180.00000000000000       -4.2450809640325381E-006   1.7408506886229991E-005   2.0559738092249157E-006
 --------------------------------------------------
 Mach Number =    1.1000000000000001     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -180.00000000000000        4.2076524063624580E-006   5.4530753551827702E-006  -4.8154002642654772E-008
  -179.00000000000000       -3.9535811482442965E-003  -8.9411820648978448E-005   4.7083746110837879E-004
  -178.00000000000000       -1.5804376923242040E-002  -7.5743805350203021E-004   1.8829301965459344E-003
  -177.00000000000003       -3.5478816518545266E-002  -2.5681965077170364E-003   4.2345095508250601E-003
  -175.99999999999997       -6.2861798796640514E-002  -6.0839141236132266E-003   7.5227103915812606E-003
  -174.99999999999997       -9.7793238764949358E-002  -1.1855866040388597E-002   1.1743526444797758E-002
  -174.00000000000000      -0.14006911575579620       -2.0420843452601988E-002   1.6891815174140623E-002
  -173.00000000000000      -0.18944280816388157       -3.2297721555349358E-002   2.2961304044434055E-002
  -172.00000000000000      -0.24562670520024638       -4.7984151221469394E-002   2.9944598161613829E-002
  -171.00000000000000      -0.30829408414755677       -6.7953397146544026E-002   3.7833189279818241E-002
  -170.00000000000000      -0.37708123971169399       -9.2651344126023619E-002   4.6617466164612716E-002
  -169.00000000000000      -0.45158985027602672      -0.12249369189840494        5.6286726299676793E-002
  -168.00000000000000      -0.53138956418679884      -0.15786335760823611        6.6829188922647983E-002
  -167.00000000000000      -0.61602078764852308      -0.19910810342601160        7.8232009374192474E-002
  -166.00000000000003      -0.70499765439247941      -0.24653840521672729        9.0481294742761731E-002
  -164.99999999999997      -0.79781115601555452      -0.30042557638873746       0.10356212078591265     
  -164.00000000000000      -0.89393241077559249      -0.36100015919406386       0.11745855010750836     
  -163.00000000000000      -0.99281604768435605      -0.42845059380206357       0.13215365156857145     
  -162.00000000000000       -1.0939036819652084      -0.50292217344638424       0.14762952090805734     
  -160.99999999999997       -1.1966274573462030      -0.58451629186562337       0.16386730254832527     
  -160.00000000000000       -1.3004136302446372      -0.67328998713574228       0.18084721255863151     
  -159.00000000000000       -1.4046861706686620      -0.76925578384422910       0.19854856274855187     
  -158.00000000000000       -1.5088703546177089      -0.87238183339686393       0.21694978586183802     
  -156.99999999999997       -1.6123963229052376      -0.98259235009490631       0.23602846183986739     
  -156.00000000000000       -1.7147025816547949       -1.0997683384902461       0.25576134512252502     
  -155.00000000000000       -1.8152394202294622       -1.2237486054314406       0.27612439295306379     
  -154.00000000000003       -1.9134722230425911       -1.3543310481754602       0.29709279465225824     
  -153.00000000000000       -2.0088846525579491       -1.4912742079677817       0.31864100182595512     
  -152.00000000000000       -2.1009816818152220       -1.6342990766060295       0.34074275946896165     
  -151.00000000000000       -2.1892924560004761       -1.7830911417128081       0.36337113792710007     
  -150.00000000000003       -2.2733729639173563       -1.9373026547632133       0.38649856567817670     
  -149.00000000000000       -2.3528085016867069       -2.0965551043564150       0.41009686289156733     
  -148.00000000000000       -2.4272159126052002       -2.2604418758002742       0.43413727572516703     
  -147.00000000000000       -2.4962455888087418       -2.4285310768003390       0.45859051131748563     
  -146.00000000000000       -2.5595832222077930       -2.6003685079247005       0.48342677343178359     
  -145.00000000000000       -2.6169512940679662       -2.7754807555574073       0.50861579870830842     
  -144.00000000000000       -2.6681102945934305       -2.9533783842643837       0.53412689347988751     
  -143.00000000000000       -2.7128596659108322       -3.1335592048845049       0.55992897110539241     
  -142.00000000000000       -2.7510384639376935       -3.3155115942253079       0.58599058977488350     
  -141.00000000000000       -2.7825257367321474       -3.4987178419944165       0.61227999073960615     
  -140.00000000000000       -2.8072406190457913       -3.6826575005340545       0.63876513691941228     
  -139.00000000000000       -2.8251421449233387       -3.8668107130470730       0.66541375183962848     
  -137.99999999999997       -2.8362287822925696       -4.0506614963092282       0.69219335884890221     
  -137.00000000000000       -2.8405376955543011       -4.2337009543496986       0.71907132056909528     
  -136.00000000000000       -2.8381437441942596       -4.4154304002477476       0.74601487852793347     
  -135.00000000000000       -2.8291582273859790       -4.5953643640320356       0.77299119292472485     
  -133.99999999999997       -2.8137273864186372       -4.7730334656739206       0.79996738247920207     
  -133.00000000000000       -2.7920306785533677       -4.9479871333309937       0.82691056431327548     
  -132.00000000000000       -2.7642788375718212       -5.1197961483102228       0.85378789381529197     
  -131.00000000000003       -2.7307117378203931       -5.2880549996753903       0.88056660443622214     
  -130.00000000000000       -2.6915960799586220       -5.4523840330067914       0.90721404736712197     
  -129.00000000000000       -2.6472229178836204       -5.6124313795225031       0.93369773104710940     
  -128.00000000000000       -2.5979050474101868       -5.7678746535764835       0.95998536045113003     
  -127.00000000000003       -2.5439742782338430       -5.9184224084458137       0.98604487610675973     
  -126.00000000000000       -2.4857786114822957       -6.0638153422940926        1.0118444927893862     
  -124.99999999999999       -2.4236793457626287       -6.2038272482345294        1.0373527378452070     
  -124.00000000000000       -2.3580481350360656       -6.3382657045015103        1.0625384890916292     
  -123.00000000000001       -2.2892640218901299       -6.4669725028549783        1.0873710122448352     
  -122.00000000000000       -2.2177104698336376       -6.5898238154764011        1.1118199978244776     
  -121.00000000000000       -2.1437724181068809       -6.7067301027478710        1.1358555974857392     
  -119.99999999999999       -2.0678333821814516       -6.8176357664268625        1.1594484597292525     
  -119.00000000000000       -1.9902726226228935       -6.9225185548171027        1.1825697649396885     
  -118.00000000000000       -1.9114624043050450       -7.0213887285814680        1.2051912597041425     
  -117.00000000000000       -1.8317653671062923       -7.1142879978258486        1.2272852903618292     
  -116.00000000000000       -1.7515320281865774       -7.2012882429934688        1.2488248357369536     
  -114.99999999999999       -1.6710984347478302       -7.2824900339306380        1.2697835390070320     
  -114.00000000000000       -1.5907839848289864       -7.3580209632053215        1.2901357386593548     
  -113.00000000000000       -1.5108894321842739       -7.4280338113677553        1.3098564984887353     
  -112.00000000000000       -1.4316950896545537       -7.4927045633243319        1.3289216365900942     
  -111.00000000000000       -1.3534592436722017       -7.5522302963439039        1.3473077532999396     
  -110.00000000000000       -1.2764167906538524       -7.6068269614174380        1.3649922580412392     
  -108.99999999999999       -1.2007781040426122       -7.6567270807413994        1.3819533950266860     
  -108.00000000000000       -1.1267281386746986       -7.7021773849832762        1.3981702677758396     
